Ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,entrez,Gene stable ID,Gene name,Gene type,Gene description,Chromosome/scaffold name,Gene start (bp),Gene end (bp)
ENSMUSG00000022247,257.228437605319,0.272026493880836,0.258421577954804,1.05264620715384,0.292503171289951,0.591852347036152,Brix1,67832,ENSMUSG00000022255,Mtdh,protein_coding,metadherin [Source:MGI Symbol;Acc:MGI:1914404],15,34082840,34145770
ENSMUSG00000022248,72.3490258684753,-0.024625057799182,0.182423007684393,-0.134988772040122,0.892620751689238,0.963682189014647,Rad1,19355,ENSMUSG00000022257,Laptm4b,protein_coding,lysosomal-associated protein transmembrane 4B [Source:MGI Symbol;Acc:MGI:1890494],15,34238174,34284448
ENSMUSG00000022253,2320.53084661186,0.168051181815345,0.137803210947531,1.2195012050868,0.222654018758004,0.513190459631413,Nadk2,68646,ENSMUSG00000022261,Sdc2,protein_coding,syndecan 2 [Source:MGI Symbol;Acc:MGI:1349165],15,32920869,33035081
ENSMUSG00000022255,1307.068908053,-0.02828625821983,0.1471850601078,-0.192181585543481,0.847599969650263,0.947284175439185,Mtdh,67154,ENSMUSG00000022263,Trio,protein_coding,triple functional domain (PTPRF interacting) [Source:MGI Symbol;Acc:MGI:1927230],15,27730737,28025934
ENSMUSG00000022257,248.500606169452,-0.15428387803233,0.107950010032575,-1.42921596751842,0.152942169700253,0.425473266927964,Laptm4b,114128,ENSMUSG00000022265,Ank,protein_coding,progressive ankylosis [Source:MGI Symbol;Acc:MGI:3045421],15,27466763,27594995
ENSMUSG00000022261,2538.00352791179,-0.075182856572881,0.130441049795212,-0.576374206516397,0.564362274883894,0.79676400634482,Sdc2,15529,ENSMUSG00000022270,Retreg1,protein_coding,reticulophagy regulator 1 [Source:MGI Symbol;Acc:MGI:1913520],15,25843266,25973773
ENSMUSG00000022263,433.785990853104,0.456036998239559,0.205717087192156,2.21681632996089,0.026635645145493,0.156369209152153,Trio,223435,ENSMUSG00000022272,Myo10,protein_coding,myosin X [Source:MGI Symbol;Acc:MGI:107716],15,25622611,25813759
ENSMUSG00000022265,492.580366000834,-0.435654879940811,0.135578733755685,-3.21329804367303,0.001312200444571,0.019089492641115,Ank,11732,ENSMUSG00000022280,Rnf19a,protein_coding,ring finger protein 19A [Source:MGI Symbol;Acc:MGI:1353623],15,36240079,36283293
ENSMUSG00000022270,883.777285673827,0.023469215205305,0.248433927940541,0.09446863960917,0.924736892977915,0.97457313273841,Retreg1,66270,ENSMUSG00000022283,Pabpc1,protein_coding,"poly(A) binding protein, cytoplasmic 1 [Source:MGI Symbol;Acc:MGI:1349722]",15,36595905,36609912
ENSMUSG00000022272,737.313365347912,0.080203978144136,0.17170637221454,0.467099602127311,0.640428618837556,0.842953611664289,Myo10,17909,ENSMUSG00000022285,Ywhaz,protein_coding,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide [Source:MGI Symbol;Acc:MGI:109484]",15,36771014,36797173
ENSMUSG00000022280,419.191496453242,0.086912451388883,0.112653618567052,0.771501639223,0.440409651160593,0.717350317437025,Rnf19a,30945,ENSMUSG00000022292,Rrm2b,protein_coding,ribonucleotide reductase M2 B (TP53 inducible) [Source:MGI Symbol;Acc:MGI:2155865],15,37924196,37961562
ENSMUSG00000022283,3763.26100328573,-0.000662454111398,0.072125163402483,-0.009184784895407,0.992671704973967,0.997083167444736,Pabpc1,18458,ENSMUSG00000022295,Atp6v1c1,protein_coding,"ATPase, H+ transporting, lysosomal V1 subunit C1 [Source:MGI Symbol;Acc:MGI:1913585]",15,38662177,38692690
ENSMUSG00000022285,1766.42467674111,0.064875620068358,0.074471443611704,0.871147609365827,0.383673561587184,0.671717733347571,Ywhaz,22631,ENSMUSG00000022297,Fzd6,protein_coding,frizzled class receptor 6 [Source:MGI Symbol;Acc:MGI:108474],15,38869429,38901583
ENSMUSG00000022292,71.3572390034453,0.262657457200569,0.215984028022749,1.21609666976349,0.223948099014278,0.515082673289636,Rrm2b,382985,ENSMUSG00000022299,Slc25a32,protein_coding,"solute carrier family 25, member 32 [Source:MGI Symbol;Acc:MGI:1917156]",15,38954626,38976111
ENSMUSG00000022295,402.165806190639,0.190778650179756,0.125490193699709,1.52026739743727,0.128443784490655,0.386813287528657,Atp6v1c1,66335,ENSMUSG00000022300,Dcaf13,protein_coding,DDB1 and CUL4 associated factor 13 [Source:MGI Symbol;Acc:MGI:2684929],15,38976260,39010251
ENSMUSG00000022297,83.0170430888463,-0.119808004374139,0.294235004395852,-0.407184742074244,0.683872307104563,0.8666852310299,Fzd6,14368,ENSMUSG00000022304,Dpys,protein_coding,dihydropyrimidinase [Source:MGI Symbol;Acc:MGI:1928679],15,39631883,39720866
ENSMUSG00000022299,451.161874470031,-0.054115209268471,0.163444140065329,-0.331092991445526,0.740574245389658,0.895649475293479,Slc25a32,69906,ENSMUSG00000022305,Lrp12,protein_coding,low density lipoprotein-related protein 12 [Source:MGI Symbol;Acc:MGI:2443132],15,39733985,39807390
ENSMUSG00000022300,304.414362787418,0.054714322946219,0.098269389862263,0.556778901577678,0.577678500755768,0.804730272255571,Dcaf13,223499,ENSMUSG00000022306,Zfpm2,protein_coding,"zinc finger protein, multitype 2 [Source:MGI Symbol;Acc:MGI:1334444]",15,40518431,40967988
ENSMUSG00000022304,2706.59394364354,-0.114969140817738,0.135816111906155,-0.846505905699745,0.397270580711955,0.68237833358686,Dpys,64705,ENSMUSG00000022307,Oxr1,protein_coding,oxidation resistance 1 [Source:MGI Symbol;Acc:MGI:2179326],15,41310878,41724444
ENSMUSG00000022305,57.4635808473654,0.003817750434942,0.222361460010965,0.017169119301311,0.986301697784731,0.994951538017997,Lrp12,239393,ENSMUSG00000022309,Angpt1,protein_coding,angiopoietin 1 [Source:MGI Symbol;Acc:MGI:108448],15,42288119,42540373
ENSMUSG00000022306,18.8141035691223,-0.939417077026986,0.396673364421919,-2.36823835751115,0.017873017035695,0.122774070287726,Zfpm2,22762,ENSMUSG00000022312,Eif3h,protein_coding,"eukaryotic translation initiation factor 3, subunit H [Source:MGI Symbol;Acc:MGI:1915385]",15,51649954,51728919
ENSMUSG00000022307,947.541718386118,0.285903999913979,0.140854697714825,2.0297796562868,0.042378941749424,0.209395477380756,Oxr1,170719,ENSMUSG00000022313,Utp23,protein_coding,UTP23 small subunit processome component [Source:MGI Symbol;Acc:MGI:1925831],15,51740825,51748010
ENSMUSG00000022309,20.7652650629868,-0.998429143280304,0.366723825105603,-2.72256416117168,0.006477745352342,0.062712152401813,Angpt1,11600,ENSMUSG00000022314,Rad21,protein_coding,RAD21 cohesin complex component [Source:MGI Symbol;Acc:MGI:108016],15,51825636,51855143
ENSMUSG00000022312,940.521502851415,-0.018201083328683,0.079324341261127,-0.229451427384271,0.818518068872152,0.933749012338353,Eif3h,68135,ENSMUSG00000022322,Shcbp1,protein_coding,Shc SH2-domain binding protein 1 [Source:MGI Symbol;Acc:MGI:1338802],8,4785976,4829567
ENSMUSG00000022313,71.1430540657008,-0.152026073521958,0.295690983080955,-0.51413834787223,0.60715526813181,0.82308541731597,Utp23,78581,ENSMUSG00000022323,Rida,protein_coding,reactive intermediate imine deaminase A homolog [Source:MGI Symbol;Acc:MGI:1095401],15,34484167,34495401
ENSMUSG00000022314,712.745368591124,0.071322812445563,0.096903881315666,0.736016055055914,0.461720927182364,0.731940329822134,Rad21,19357,ENSMUSG00000022324,Matn2,protein_coding,matrilin 2 [Source:MGI Symbol;Acc:MGI:109613],15,34306823,34436419
ENSMUSG00000022322,7.06095584736049,0.309870615632165,0.575727110272037,0.538224811900465,0.590421852376948,0.812618858969007,Shcbp1,20419,ENSMUSG00000022325,Pop1,protein_coding,"processing of precursor 1, ribonuclease P/MRP family, (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914974]",15,34495450,34530794
ENSMUSG00000022323,7157.66936933865,-0.142444549145768,0.130816009717528,-1.08889232635478,0.27620137057777,0.573398776820445,Rida,15473,ENSMUSG00000022329,Stk3,protein_coding,serine/threonine kinase 3 [Source:MGI Symbol;Acc:MGI:1928487],15,34875642,35179067
ENSMUSG00000022324,25.415391235878,-0.642778577523532,0.387517228478053,-1.65870967865868,0.097174308134385,0.333657193095877,Matn2,17181,ENSMUSG00000022332,Khdrbs3,protein_coding,"KH domain containing, RNA binding, signal transduction associated 3 [Source:MGI Symbol;Acc:MGI:1313312]",15,68800269,68973060
ENSMUSG00000022325,76.5517542477064,-0.053279994593439,0.36715893681924,-0.145114252304499,0.884620665689263,0.960771273774267,Pop1,67724,ENSMUSG00000022335,Zfat,protein_coding,zinc finger and AT hook domain containing [Source:MGI Symbol;Acc:MGI:2681865],15,67955613,68130705
ENSMUSG00000022329,146.474692918361,0.15768773144036,0.124020184884086,1.2714682822618,0.203562104255388,0.493824564979156,Stk3,56274,ENSMUSG00000022336,Eif3e,protein_coding,"eukaryotic translation initiation factor 3, subunit E [Source:MGI Symbol;Acc:MGI:99257]",15,43113454,43146115
ENSMUSG00000022332,224.2156163052,-0.120677698249036,0.128405337452645,-0.939818395738733,0.347310721188054,0.64058274475954,Khdrbs3,13992,ENSMUSG00000022337,Emc2,protein_coding,ER membrane protein complex subunit 2 [Source:MGI Symbol;Acc:MGI:1913986],15,43340625,43391159
ENSMUSG00000022335,27.0670032081258,0.058758168745201,0.264035981454244,0.222538490479881,0.8238947132982,0.936184423909289,Zfat,380993,ENSMUSG00000022338,Eny2,protein_coding,ENY2 transcription and export complex 2 subunit [Source:MGI Symbol;Acc:MGI:1919286],15,44291438,44301652
ENSMUSG00000022336,918.942413601678,-0.083318781756074,0.105495672749711,-0.789783880081495,0.429653994767674,0.70799043938554,Eif3e,16341,ENSMUSG00000022339,Ebag9,protein_coding,estrogen receptor-binding fragment-associated gene 9 [Source:MGI Symbol;Acc:MGI:1859920],15,44482571,44504911
ENSMUSG00000022337,314.122417370776,-0.069895195850182,0.124256951020746,-0.562505318825279,0.57377178079909,0.801958200555661,Emc2,66736,ENSMUSG00000022340,Sybu,protein_coding,syntabulin (syntaxin-interacting) [Source:MGI Symbol;Acc:MGI:2442392],15,44535252,44651459
ENSMUSG00000022338,724.122274273755,-0.05037021106441,0.087978602698007,-0.572527972935749,0.566964340470088,0.798220980544648,Eny2,223527,ENSMUSG00000022346,Myc,protein_coding,myelocytomatosis oncogene [Source:MGI Symbol;Acc:MGI:97250],15,61857240,61862223
ENSMUSG00000022339,263.104983829695,-0.032089784591851,0.100298970314936,-0.319941316357386,0.749012816754904,0.899930784747489,Ebag9,55960,ENSMUSG00000022347,A1bg,protein_coding,alpha-1-B glycoprotein [Source:MGI Symbol;Acc:MGI:2152878],15,60768708,60794861
ENSMUSG00000022340,32.8398723267833,-5.07272668609763,0.644679435056951,-7.86860323169687,3.58622566706854E-15,6.16149885811662E-13,Sybu,319613,ENSMUSG00000022350,Washc5,protein_coding,WASH complex subunit 5 [Source:MGI Symbol;Acc:MGI:2146110],15,59203846,59246016
ENSMUSG00000022346,32.9252316170968,1.17023546021458,0.496601484318377,2.35648804356841,0.018448661540978,0.124765163475682,Myc,17869,ENSMUSG00000022351,Sqle,protein_coding,squalene epoxidase [Source:MGI Symbol;Acc:MGI:109296],15,59186926,59203041
ENSMUSG00000022347,470.485549788419,-11.3307212565545,1.22781452779381,-9.22836552269337,2.7479288152784E-20,6.78138869268612E-18,A1bg,117586,ENSMUSG00000022353,Mtss1,protein_coding,MTSS I-BAR domain containing 1 [Source:MGI Symbol;Acc:MGI:2384818],15,58813083,58953854
ENSMUSG00000022350,394.084868499653,0.057160392817163,0.102484057193718,0.557749121008321,0.577015710029142,0.804307504432601,Washc5,223593,ENSMUSG00000022354,Ndufb9,protein_coding,NADH:ubiquinone oxidoreductase subunit B9 [Source:MGI Symbol;Acc:MGI:1913468],15,58805605,58811337
ENSMUSG00000022351,589.922042417744,-3.60275952975706,0.722916204192064,-4.98364749450253,6.23967095510519E-07,3.00322886076747E-05,Sqle,20775,ENSMUSG00000022358,Fbxo32,protein_coding,F-box protein 32 [Source:MGI Symbol;Acc:MGI:1914981],15,58039275,58078328
ENSMUSG00000022353,1879.67890070232,0.04913668483392,0.184451093506273,0.266394109678993,0.78993570118055,0.920325946105031,Mtss1,211401,ENSMUSG00000022359,Wdyhv1,protein_coding,WDYHV motif containing 1 [Source:MGI Symbol;Acc:MGI:1924023],15,58004773,58022061
ENSMUSG00000022354,1591.78482736525,0.044813375014537,0.16175757047971,0.277040356637638,0.781749118318579,0.916248265292363,Ndufb9,66218,ENSMUSG00000022360,Atad2,protein_coding,"ATPase family, AAA domain containing 2 [Source:MGI Symbol;Acc:MGI:1917722]",15,57957440,57998478
ENSMUSG00000022358,85.2788828232273,0.654624104006132,0.344509134537631,1.90016472243823,0.057411506220489,0.247524743064036,Fbxo32,67731,ENSMUSG00000022361,Zhx1,protein_coding,zinc fingers and homeoboxes 1 [Source:MGI Symbol;Acc:MGI:109271],15,57910399,57939937
ENSMUSG00000022359,66.0809795202303,-0.014136936110952,0.202215150755553,-0.069910370504538,0.944264998858457,0.982047025684129,Wdyhv1,76773,ENSMUSG00000022364,Tbc1d31,protein_coding,"TBC1 domain family, member 31 [Source:MGI Symbol;Acc:MGI:2684931]",15,57775595,57833463
ENSMUSG00000022360,70.6810519001103,0.124224071243048,0.266473713945597,0.466177580533926,0.641088395558133,0.843217239061368,Atad2,70472,ENSMUSG00000022365,Derl1,protein_coding,"Der1-like domain family, member 1 [Source:MGI Symbol;Acc:MGI:1915069]",15,57732898,57755844
ENSMUSG00000022361,595.168813585841,0.065509950258936,0.135756049301106,0.482556398747546,0.62941074399755,0.835827416914074,Zhx1,22770,ENSMUSG00000022369,Mtbp,protein_coding,"Mdm2, transformed 3T3 cell double minute p53 binding protein [Source:MGI Symbol;Acc:MGI:2146005]",15,55420804,55489819
ENSMUSG00000022364,180.305416207503,-0.654505401499141,0.269832644704362,-2.42559754849618,0.01528320783583,0.110989288365823,Tbc1d31,210544,ENSMUSG00000022370,Mrpl13,protein_coding,mitochondrial ribosomal protein L13 [Source:MGI Symbol;Acc:MGI:2137218],15,55397490,55421144
ENSMUSG00000022365,1545.44117004584,0.15269515888225,0.083107229258587,1.83732703213027,0.066161631568134,0.267344991150428,Derl1,67819,ENSMUSG00000022371,Col14a1,protein_coding,"collagen, type XIV, alpha 1 [Source:MGI Symbol;Acc:MGI:1341272]",15,55171146,55384199
ENSMUSG00000022369,26.1987254606575,0.02311077226877,0.416130308869954,0.055537344375442,0.955710379337027,0.986228007203031,Mtbp,105837,ENSMUSG00000022372,Sla,protein_coding,src-like adaptor [Source:MGI Symbol;Acc:MGI:104295],15,66652668,66703678
ENSMUSG00000022370,290.748607555328,-0.143911874755882,0.134440376850179,-1.07045128946832,0.284416223398539,0.582171829315091,Mrpl13,68537,ENSMUSG00000022377,Asap1,protein_coding,"ArfGAP with SH3 domain, ankyrin repeat and PH domain1 [Source:MGI Symbol;Acc:MGI:1342335]",15,63958706,64254768
ENSMUSG00000022371,999.883435576058,-0.508187863364084,0.175525595736475,-2.89523508655143,0.003788746730122,0.042394607887841,Col14a1,12818,ENSMUSG00000022378,Cyrib,protein_coding,CYFIP related Rac1 interactor B [Source:MGI Symbol;Acc:MGI:1923520],15,63800946,63932327
ENSMUSG00000022372,49.6969084137852,-0.466659479814717,0.274399291819483,-1.70065847007256,0.089007137817272,0.31678282171471,Sla,20491,ENSMUSG00000022383,Ppara,protein_coding,peroxisome proliferator activated receptor alpha [Source:MGI Symbol;Acc:MGI:104740],15,85619184,85687020
ENSMUSG00000022377,358.323800560029,-0.444559305851057,0.231790817374947,-1.91793320756074,0.055119480894952,0.243217397330034,Asap1,13196,ENSMUSG00000022386,Trmu,protein_coding,tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase [Source:MGI Symbol;Acc:MGI:1919276],15,85763513,85781595
ENSMUSG00000022378,141.241152703802,-0.408938392858706,0.189425294668911,-2.15883730614474,0.030862791114258,0.171657365142948,Fam49b,223601,ENSMUSG00000022387,Brd1,protein_coding,bromodomain containing 1 [Source:MGI Symbol;Acc:MGI:1924161],15,88571237,88618436
ENSMUSG00000022383,1684.71303721163,0.307942069812327,0.21220356812609,1.45116348670136,0.146734341602561,0.417619043525175,Ppara,19013,ENSMUSG00000022389,Tef,protein_coding,thyrotroph embryonic factor [Source:MGI Symbol;Acc:MGI:98663],15,81686622,81711064
ENSMUSG00000022386,84.2414683596748,-0.058116816125535,0.248285317273,-0.234072706206921,0.814928534668708,0.931847093602222,Trmu,72026,ENSMUSG00000022390,Zc3h7b,protein_coding,zinc finger CCCH type containing 7B [Source:MGI Symbol;Acc:MGI:1328310],15,81629258,81680461
ENSMUSG00000022387,388.77655851089,0.109396113307038,0.184071067351162,0.594314548621252,0.552301749708365,0.790341765818833,Brd1,223770,ENSMUSG00000022391,Rangap1,protein_coding,RAN GTPase activating protein 1 [Source:MGI Symbol;Acc:MGI:103071],15,81588449,81629731
ENSMUSG00000022389,739.218941657343,0.989860671557163,0.406699483102999,2.43388721324358,0.014937648808144,0.109653167805805,Tef,21685,ENSMUSG00000022394,L3mbtl2,protein_coding,L3MBTL2 polycomb repressive complex 1 subunit [Source:MGI Symbol;Acc:MGI:2443584],15,81548090,81572516
ENSMUSG00000022390,550.064599772906,0.493486965940884,0.180781196885392,2.72974719961465,0.006338290929209,0.061758523174558,Zc3h7b,20286,ENSMUSG00000022400,Rbx1,protein_coding,ring-box 1 [Source:MGI Symbol;Acc:MGI:1891829],15,81350497,81360570
ENSMUSG00000022391,462.588524710909,0.390571152849703,0.163801553317215,2.3844166611371,0.017106222066983,0.119398464980464,Rangap1,19387,ENSMUSG00000022401,Xpnpep3,protein_coding,"X-prolyl aminopeptidase 3, mitochondrial [Source:MGI Symbol;Acc:MGI:2445217]",15,81284339,81341683
ENSMUSG00000022394,196.020436404776,0.155154008596549,0.138346735920265,1.1214865863259,0.26208079803997,0.557908198211498,L3mbtl2,214669,ENSMUSG00000022403,St13,protein_coding,suppression of tumorigenicity 13 [Source:MGI Symbol;Acc:MGI:1917606],15,81247870,81284278
ENSMUSG00000022400,406.908170146982,0.061834200021494,0.1917140262389,0.322533521592419,0.747048546878447,0.899068090688168,Rbx1,56438,ENSMUSG00000022404,Slc25a17,protein_coding,"solute carrier family 25 (mitochondrial carrier, peroxisomal membrane protein), member 17 [Source:MGI Symbol;Acc:MGI:1342248]",15,81203112,81245013
ENSMUSG00000022401,342.965945473131,0.12996186508678,0.15844593735229,0.820228446740302,0.412085888115939,0.694350167124639,Xpnpep3,321003,ENSMUSG00000022407,Adsl,protein_coding,adenylosuccinate lyase [Source:MGI Symbol;Acc:MGI:103202],15,80832691,80855147
ENSMUSG00000022403,2483.09007364853,0.084018834921169,0.090932913560638,0.923965059858575,0.355504507638246,0.647568589780066,St13,70356,ENSMUSG00000022408,Fam83f,protein_coding,"family with sequence similarity 83, member F [Source:MGI Symbol;Acc:MGI:2146227]",15,80556048,80584626
ENSMUSG00000022404,564.907894136544,0.51389480936766,0.121516494493529,4.229012789659,2.34719003761724E-05,0.000729025409167,Slc25a17,20524,ENSMUSG00000022412,Mief1,protein_coding,mitochondrial elongation factor 1 [Source:MGI Symbol;Acc:MGI:2146020],15,80118219,80137572
ENSMUSG00000022407,176.045486978096,-0.027189151825692,0.150316290482282,-0.180879608846502,0.856462074621302,0.95048109128907,Adsl,11564,ENSMUSG00000022414,Tab1,protein_coding,TGF-beta activated kinase 1/MAP3K7 binding protein 1 [Source:MGI Symbol;Acc:MGI:1913763],15,80017328,80045908
ENSMUSG00000022408,39.5283996681578,0.528470999871255,0.386649028075333,1.36679769376865,0.171688725871428,0.454002064111661,Fam83f,213956,ENSMUSG00000022419,Deptor,protein_coding,DEP domain containing MTOR-interacting protein [Source:MGI Symbol;Acc:MGI:2146322],15,54975713,55122667
